"8D3",2007,"M","13H","44E","Q1071","Q1012"
"6H3",2009,"M","07A","44E","Q1053","Q1012"
"8L9",2011,"M","X83","44H","Q1012","Q1083"
"2E6",2007,"F","75L","44H","Q1012","Q1083"
"8G2",2009,"M","09Z","44H","Q1012","Q1083"
"I0876D",2008,"F","76D","44H","Q1066","Q1083"
"3B0",2006,"F","T95","44H","Q1066","Q1083"
"3H7",2009,"M","28I","44H","Q1012","Q1083"
"3H5",2009,"F","15O","44H","Q1012","Q1083"
"I09S54",2009,"F","S54","44H","Q1012","Q1083"
"4J7",2010,"F","54N","44H","Q1083","Q1083"
"I0915C",2009,"F","15C","44H","Q1012","Q1083"
"4F8",2008,"F","37P","44H","Q1012","Q1083"
"I1102A",2011,"U","02A","44H","Q1012","Q1083"
"3N1",2012,"F","69O","44H","Q1066","Q1083"
"3R9",2014,"F","25P","44H","Q1056","Q1083"
"95Z",2005,"M","V60","44H","Q1012","Q1083"
"4Q2",2014,"M","89K","44T","Q1012","Q1066"
"9K2",2011,"M","99Z","44T","Q1012","Q1066"
"4I0",2010,"M","61K","44T","Q1083","Q1066"
"8O7",2013,"M","51T","44T","Q1012","Q1066"
"I1451T",2014,"F","51T","44T","Q1012","Q1066"
"5R1",2014,"M","0A2","44T","Q1012","Q1066"
"8Q9",2014,"M","7A6","44T","Q1012","Q1066"
"1M0",2012,"F","4A0","44T","Q1012","Q1066"
"3Q0",2014,"F","31V","44T","Q1012","Q1066"
"I134A0",2013,"F","4A0","44T","Q1012","Q1066"
"3R8",2014,"M","87F","44T","Q1012","Q1066"
"4I4",2010,"F","08Z","44T","Q1012","Q1066"
"1S6",2014,"F","2D1","44T","Q1083","Q1066"
"I130B4",2013,"M","0B4","44T","Q1012","Q1066"
"3M8",2012,"M","8A5","44T","Q1012","Q1066"
"4M2",2012,"F","77D","44T","Q1012","Q1066"
"6O7",2013,"F","25P","44T","Q1056","Q1066"
"9O5",2013,"M","95V","44T","Q1012","Q1066"
"2O3",2013,"M","28I","44T","Q1012","Q1066"
"4R6",2014,"F","7A8","44T","Q1012","Q1066"
"3M2",2012,"M","24V","44T","Q1053","Q1066"
"6G3",2009,"F","76L","44T","Q1012","Q1066"
"7K1",2011,"F","28I","44T","Q1012","Q1066"
"5P9",2013,"M","8A5","44T","Q1012","Q1066"
"8K6",2011,"M","77V","44T","Q1012","Q1066"
"3P3",2013,"M","7A8","44T","Q1012","Q1066"
"0L0",2011,"M","93I","44T","Q1012","Q1066"
"I1038P",2010,"F","38P","44T","Q1012","Q1066"
"4L5",2011,"F","87F","44T","Q1012","Q1066"
"3J0",2010,"F","77D","44T","Q1012","Q1066"
"7J6",2010,"M","03H","44T","Q1012","Q1066"
"9L0",2011,"F","6A3","44T","Q1083","Q1066"
"4I8",2010,"M","0B5","44T","Q1012","Q1066"
"2J9",2010,"M","87F","44T","Q1012","Q1066"
"6M3",2012,"M","87F","44T","Q1012","Q1066"
"1M7",2012,"M","77V","44T","Q1012","Q1066"
"6I1",2010,"M","37P","44T","Q1012","Q1066"
"4J2",2010,"M","31V","44T","Q1012","Q1066"
"I1228A",2012,"F","28A","44T","Q1012","Q1066"
"9J7",2010,"F","K84","44T","Q1012","Q1066"
"5L2",2011,"M","4A0","44T","Q1012","Q1066"
"7K0",2011,"M","76L","44T","Q1012","Q1066"
"3J5",2010,"F","76L","44T","Q1012","Q1066"
"6D3",2007,"F","07A","46N","Q1053","Q1083"
"2B0",2006,"F","65A","46N","Q1056","Q1083"
"4Q4",2014,"F","9I8","46N","Q1056","Q1083"
"6E9",2008,"F","19J","46N","Q1046","Q1083"
"1O3",2013,"M","91V","46N","Q1012","Q1083"
"8E0",2008,"F","21C","46N","Q1021","Q1083"
"8E2",2008,"F","73C","46N","Q1056","Q1083"
"8E1",2008,"F","55A","46N","Q1056","Q1083"
"7E8",2008,"M","90S","46N","Q1053","Q1083"
"2K3",2011,"M","90T","46Z","Q1071","Q1071"
"9N7",2012,"F","3C3","46Z","Q1021","Q1071"
"6N8",2012,"F","0A9","46Z","Q1053","Q1071"
"7K7",2011,"M","4C4","46Z","Q1071","Q1071"
"3L7",2011,"M","5B4","46Z","Q1056","Q1071"
"9M0",2012,"F","62V","46Z","Q1053","Q1071"
"7L9",2011,"M","1B0","46Z","Q1071","Q1071"
"I122A2",2012,"F","2A2","46Z","Q1050","Q1071"
"0N6",2012,"M","3D9","46Z","Q1071","Q1071"
"3K7",2011,"M","2A7","46Z","Q1021","Q1071"
"8N8",2012,"F","1A3","46Z","Q1021","Q1071"
"6R5",2014,"M","2A2","46Z","Q1050","Q1071"
"5I0",2010,"M","6C5","46Z","Q1021","Q1071"
"4R4",2014,"F","1C7","46Z","Q1056","Q1071"
"1I0",2010,"M","1B3","46Z","Q1071","Q1071"
"7N1",2012,"F","9D8","46Z","Q1050","Q1071"
"2N3",2012,"M","56E","46Z","Q1050","Q1071"
"I1268J",2012,"M","68J","46Z","Q1050","Q1071"
"5N8",2012,"F","4C9","46Z","Q1071","Q1071"
"2K1",2011,"F","98J","46Z","Q1048","Q1071"
"9M5",2012,"M","40L","46Z","Q1021","Q1071"
"3A6",2005,"M","07L","48G","Q1066","Q1021"
"0B8",2005,"M","28A","48G","Q1012","Q1021"
"6J3",2010,"M","03S","48L","Q1083","Q1050"
"9C2",2007,"F","03J","48L","Q1053","Q1050"
"1O4",2013,"F","0G2","48L","Q1083","Q1050"
"7M1",2012,"M","9C7","48L","Q1083","Q1050"
"0P5",2013,"F","97R","48L","Q1083","Q1050"
"5P0",2013,"F","5A1","48L","Q1083","Q1050"
"3E2",2007,"F","04N","48L","Q1050","Q1050"
"5L1",2011,"M","5A0","48L","Q1083","Q1050"
"6B7",2006,"M","75L","48L","Q1012","Q1050"
"4S4",2014,"M","5A0","48L","Q1083","Q1050"
"9A9",2005,"M","57H","49A","Q1021","Q1012"
"I1122H",2011,"F","22H","49L","Q1046","Q1056"
"4H0",2009,"F","38E","49L","Q1066","Q1056"
"6K5",2011,"M","0C8","49L","Q1050","Q1056"
"6K4",2011,"M","90P","49L","Q1021","Q1056"
"I0839T",2008,"M","39T","49L","Q1083","Q1056"
"2J2",2010,"F","29B","49L","Q1053","Q1056"
"6O1",2013,"F","50S","49Z","Q1021","Q1071"
"1N7",2012,"M","2A8","49Z","Q1021","Q1071"
"0O1",2013,"M","29B","49Z","Q1053","Q1071"
"8N0",2012,"F","03J","49Z","Q1053","Q1071"
"8N1",2012,"F","1C0","49Z","Q1021","Q1071"
"7N7",2012,"F","87K","49Z","Q1021","Q1071"
"2N5",2012,"M","43F","49Z","Q1050","Q1071"
"0O9",2013,"M","98T","49Z","Q1050","Q1071"
"9L5",2011,"M","7C4","49Z","Q1071","Q1071"
"9M6",2012,"F","50S","49Z","Q1021","Q1071"
"6N7",2012,"M","98T","49Z","Q1050","Q1071"
"2K6",2011,"M","9C1","49Z","Q1071","Q1071"
"1Q2",2013,"F","2A7","49Z","Q1021","Q1071"
"4S2",2014,"F","14E","4C3","Q1071","Q1050"
"4O4",2013,"F","1G1","4C3","Q1071","Q1050"
"4O8",2013,"M","3D9","4C3","Q1071","Q1050"
"4O3",2013,"M","5E8","4C3","Q1071","Q1050"
"0O4",2013,"M","9E8","4C3","Q1071","Q1050"
"3S4",2014,"F","0C6","4C6","Q1021","Q1071"
"I144C9",2014,"F","4C9","4E2","Q1071","Q1050"
"7R7",2014,"F","9A4","4G6","Q1050","Q1021"
"9B3",2006,"M","V60","60D","Q1012","Q1053"
"6A2",2005,"M","X37","60D","Q1012","Q1053"
"1P9",2013,"F","4H0","60E","Q1066","Q1050"
"4I1",2010,"F","4B5","60E","Q1066","Q1050"
"6J5",2010,"M","2B1","60E","Q1083","Q1050"
"3M0",2012,"F","0E2","60E","Q1012","Q1050"
"56Z",2005,"F","K04","60H","Q1050","Q1053"
"3B5",2006,"F","59F","60H","Q1066","Q1053"
"0F7",2008,"M","28I","60H","Q1012","Q1053"
"4B3",2006,"F","50K","60H","Q1012","Q1053"
"1I6",2010,"F","51Z","60L","Q1071","Q1021"
"I10L66",2010,"M","L66","60L","Q1071","Q1021"
"2K5",2011,"M","52Z","60L","Q1071","Q1021"
"7B4",2006,"M","02K","60L","Q1071","Q1021"
"1K2",2010,"F","99J","60L","Q1071","Q1021"
"4J5",2010,"F","00V","60L","Q1071","Q1021"
"5E8",2008,"F","78I","60L","Q1071","Q1021"
"5L7",2011,"F","81E","60L","Q1071","Q1021"
"0G9",2009,"M","98J","60L","Q1048","Q1021"
"I0993T",2009,"F","93T","60L","Q1071","Q1021"
"9L9",2011,"F","49V","60T","Q1056","Q1083"
"6L3",2011,"M","86Z","60T","Q1053","Q1083"
"7R3",2014,"F","50S","60T","Q1021","Q1083"
"2P9",2013,"M","42L","60T","Q1021","Q1083"
"0M8",2012,"M","55J","60T","Q1056","Q1083"
"1J2",2010,"M","37D","60T","Q1056","Q1083"
"9L1",2011,"F","03B","60T","Q1053","Q1083"
"6L1",2011,"F","37V","60T","Q1056","Q1083"
"I137D8",2013,"F","7D8","60T","Q1021","Q1083"
"6L5",2011,"F","51V","60T","Q1056","Q1083"
"8I7",2010,"M","93O","60T","Q1056","Q1083"
"5O7",2013,"M","0G5","60T","Q1050","Q1083"
"5M2",2012,"F","83Z","60T","Q1056","Q1083"
"8I5",2010,"M","49V","60T","Q1056","Q1083"
"7K5",2011,"F","83Z","60T","Q1056","Q1083"
"2G2",2009,"F","81E","61B","Q1071","Q1050"
"8D2",2007,"M","99J","61B","Q1071","Q1050"
"1G1",2009,"F","48S","61B","Q1071","Q1050"
"51Z",2005,"F","97J","61B","Q1071","Q1050"
"8B5",2006,"M","32G","61B","Q1071","Q1050"
"0F0",2008,"F","31L","61B","Q1071","Q1050"
"1G5",2009,"F","78I","61B","Q1071","Q1050"
"2G5",2009,"M","14E","61B","Q1071","Q1050"
"2R0",2014,"M","2F2","61D","Q1056","Q1050"
"7F9",2008,"F","54N","61G","Q1083","Q1050"
"1L7",2011,"F","96A","61G","Q1012","Q1050"
"9J1",2010,"F","8B4","61G","Q1021","Q1050"
"1O0",2013,"M","2E4","61R","Q1071","Q1053"
"1Q5",2013,"F","9C1","61R","Q1071","Q1053"
"9R1",2014,"M","5C6","61R","Q1071","Q1053"
"2K7",2011,"F","85T","61R","Q1048","Q1053"
"5O2",2013,"M","00V","61R","Q1071","Q1053"
"0S2",2014,"F","9C1","61R","Q1071","Q1053"
"1N4",2012,"F","78I","61R","Q1071","Q1053"
"8R3",2014,"F","0F0","61R","Q1071","Q1053"
"9N2",2012,"F","2E4","61R","Q1071","Q1053"
"2K2",2011,"M","45Z","61R","Q1071","Q1053"
"9R0",2014,"F","2E4","61R","Q1071","Q1053"
"8O0",2013,"M","13B","61R","Q1071","Q1053"
"0S0",2014,"M","52Z","61R","Q1071","Q1053"
"0M3",2011,"F","1B3","61R","Q1071","Q1053"
"0N0",2012,"M","98J","61R","Q1048","Q1053"
"4S5",2014,"M","7C4","61R","Q1071","Q1053"
"5O0",2013,"F","31L","61R","Q1071","Q1053"
"4S7",2014,"F","1G6","61R","Q1071","Q1053"
"7K9",2011,"M","53Z","61R","Q1071","Q1053"
"1N1",2012,"M","51Z","61R","Q1071","Q1053"
"9M9",2012,"F","5C6","61R","Q1071","Q1053"
"8R5",2014,"F","51Z","61R","Q1071","Q1053"
"0N5",2012,"M","13B","61R","Q1071","Q1053"
"0N8",2012,"M","47Z","61R","Q1071","Q1053"
"7O9",2013,"F","81E","61R","Q1071","Q1053"
"3I3",2010,"M","69O","50B","Q1066","Q1053"
"5C4",2006,"F","38P","50B","Q1012","Q1053"
"7A5",2005,"F","06J","50G","Q1012","Q1053"
"3B4",2006,"F","89K","50G","Q1012","Q1053"
"i0596G",2005,"F","96G","50G","Q1012","Q1053"
"7G8",2009,"M","76K","50G","Q1012","Q1053"
"1E1",2007,"F","67C","50G","Q1012","Q1053"
"6B6",2006,"M","93I","50G","Q1012","Q1053"
"3E4",2007,"M","30D","50G","Q1012","Q1053"
"4E0",2007,"F","15O","50G","Q1012","Q1053"
"2D2",2007,"M","V60","50G","Q1012","Q1053"
"4A4",2005,"M","87F","50G","Q1012","Q1053"
"3B9",2006,"M","15O","50G","Q1012","Q1053"
"6D7",2007,"M","77D","50G","Q1012","Q1053"
"1D7",2007,"M","89K","50G","Q1012","Q1053"
"9J6",2010,"F","6B0","50T","Q1012","Q1066"
"9I3",2010,"F","89L","50T","Q1083","Q1066"
"3I9",2010,"M","6A4","50T","Q1012","Q1066"
"2H7",2009,"M","4A2","50T","Q1012","Q1066"
"5G6",2009,"M","93I","50T","Q1012","Q1066"
"I0911L",2009,"F","11L","50T","Q1012","Q1066"
"9G5",2009,"M","87F","50T","Q1012","Q1066"
"0J4",2010,"M","16Z","50T","Q1012","Q1066"
"I0867C",2008,"F","67C","50T","Q1012","Q1066"
"I1025Z",2010,"M","25Z","50T","Q1012","Q1066"
"3H9",2009,"M","31V","50T","Q1012","Q1066"
"3I8",2010,"M","4A3","50T","Q1012","Q1066"
"53Z",2005,"F","30J","51A","Q1071","Q1050"
"2I3",2010,"F","52Z","51A","Q1071","Q1050"
"2I2",2010,"M","T03","51A","Q1071","Q1050"
"44Z",2005,"M","L66","51A","Q1071","Q1050"
"4C5",2006,"F","T03","51A","Q1071","Q1050"
"4D0",2007,"F","81E","51A","Q1071","Q1050"
"3D9",2007,"F","T03","51A","Q1071","Q1050"
"2F6",2008,"M","50K","51A","Q1012","Q1050"
"4D3",2007,"M","31G","51J","Q1071","Q1021"
"1F1",2008,"M","82L","51J","Q1012","Q1021"
"7Q0",2014,"F","74K","51J","Q1083","Q1021"
"1G2",2009,"F","67F","51J","Q1071","Q1021"
"7F8",2008,"M","56A","51J","Q1050","Q1021"
"8F4",2008,"F","68J","51J","Q1050","Q1021"
"3R0",2014,"F","24V","51J","Q1053","Q1021"
"8E4",2008,"M","43J","51J","Q1050","Q1021"
"45Z",2005,"F","20C","51J","Q1071","Q1021"
"0F2",2008,"M","T03","51J","Q1071","Q1021"
"I13V78",2013,"F","V78","53N","Q1053","Q1050"
"7M8",2012,"M","97R","53N","Q1083","Q1050"
"I13Z82",2013,"M","Z82","53N","Q1083","Q1050"
"0L6",2011,"F","57T","53N","Q1083","Q1050"
"0C3",2006,"M","21K","53N","Q1021","Q1050"
"7M2",2012,"F","74K","53N","Q1083","Q1050"
"8D7",2007,"M","78A","53N","Q1053","Q1050"
"5H0",2009,"F","89L","53N","Q1083","Q1050"
"3L9",2011,"F","5A1","53N","Q1083","Q1050"
"5P4",2013,"M","9C5","53N","Q1056","Q1050"
"7C5",2007,"M","39B","53N","Q1050","Q1050"
"8D6",2007,"M","68J","53N","Q1050","Q1050"
"9D5",2007,"M","14I","53N","Q1050","Q1050"
"8K5",2011,"F","38Z","53N","Q1083","Q1050"
"4C7",2006,"M","15E","54F","Q1071","Q1083"
"7E2",2008,"M","77S","54F","Q1046","Q1083"
"43Z",2005,"M","79I","54F","Q1071","Q1083"
"2E4",2007,"F","29J","54F","Q1071","Q1083"
"6G1",2009,"F","74K","54F","Q1083","Q1083"
"4C8",2006,"M","30J","54F","Q1071","Q1083"
"0G2",2008,"F","40T","54F","Q1083","Q1083"
"0A5",2005,"F","54D","54F","Q1050","Q1083"
"9C1",2007,"F","67F","54F","Q1071","Q1083"
"3D6",2007,"M","15E","54F","Q1071","Q1083"
"I1075L",2010,"M","75L","54V","Q1012","Q1066"
"7I6",2010,"F","99Z","54V","Q1012","Q1066"
"1N5",2012,"F","29B","54V","Q1053","Q1066"
"4I6",2010,"F","51T","54V","Q1012","Q1066"
"0I7",2009,"F","38Z","55T","Q1083","Q1012"
"5K3",2011,"F","0A4","56K","Q1050","Q1083"
"4F7",2008,"M","93O","56K","Q1056","Q1083"
"0J2",2010,"F","76J","56K","Q1053","Q1083"
"0K8",2010,"F","2C3","56K","Q1053","Q1083"
"1C4",2006,"M","25P","56K","Q1056","Q1083"
"7D1",2007,"M","02G","56K","Q1056","Q1083"
"3S7",2014,"M","55V","56K","Q1021","Q1083"
"7D4",2007,"M","65A","56K","Q1056","Q1083"
"9H2",2009,"M","58N","56K","Q1056","Q1083"
"7J5",2010,"M","75J","56K","Q1056","Q1083"
"1F6",2008,"M","21G","56K","Q1056","Q1083"
"6F7",2008,"M","45F","56K","Q1056","Q1083"
"7R0",2014,"M","4J6","56K","Q1046","Q1083"
"9H9",2009,"F","93O","56K","Q1056","Q1083"
"1C3",2006,"F","L84","56K","Q1056","Q1083"
"3F9",2008,"M","19A","56K","Q1056","Q1083"
"9F7",2008,"F","V78","56K","Q1053","Q1083"
"8L0",2011,"F","55J","56K","Q1056","Q1083"
"3F5",2008,"F","48J","56K","Q1056","Q1083"
"9G9",2009,"M","Z51","56K","Q1053","Q1083"
"5Q8",2014,"F","6F2","56K","Q1050","Q1083"
"6D9",2007,"F","64R","56K","Q1056","Q1083"
"8G4",2009,"F","07L","57D","Q1066","Q1050"
"4N0",2012,"M","03Z","57D","Q1056","Q1050"
"8F0",2008,"F","14Z","57D","Q1066","Q1050"
"5B0",2006,"M","81I","57D","Q1083","Q1050"
"0M7",2012,"M","93O","57F","Q1056","Q1071"
"57Z",2005,"F","68J","57F","Q1050","Q1071"
"5B5",2006,"M","81B","57F","Q1056","Q1071"
"5A6",2005,"F","Z14","57F","Q1050","Q1071"
"5A9",2005,"F","17C","57F","Q1050","Q1071"
"3A5",2005,"M","33C","57F","Q1083","Q1071"
"5A4",2005,"F","82A","57F","Q1050","Q1071"
"2C4",2006,"F","53E","57F","Q1056","Q1071"
"80Z",2005,"F","11I","57F","Q1050","Q1071"
"1A0",2005,"M","20F","57F","Q1021","Q1071"
"2F2",2008,"F","L84","57F","Q1056","Q1071"
"5H1",2009,"M","5A0","58P","Q1083","Q1071"
"8G7",2009,"M","42A","58P","Q1083","Q1071"
"3G3",2009,"F","44V","58P","Q1056","Q1071"
"9I1",2010,"F","88N","58P","Q1083","Q1071"
"4L7",2011,"M","3A7","58R","Q1012","Q1056"
"2M8",2012,"M","0F6","58R","Q1012","Q1056"
"0L2",2011,"F","60V","58R","Q1012","Q1056"
"5M4",2012,"M","40V","58R","Q1012","Q1056"
"5L0",2011,"M","61K","58R","Q1083","Q1056"
"3I7",2010,"F","10C","58R","Q1083","Q1056"
"4I2",2010,"F","4A2","58R","Q1012","Q1056"
"3J1",2010,"M","28I","58R","Q1012","Q1056"
"2S7",2014,"F","1H6","5B0","Q1050","Q1083"
"2Q4",2014,"M","48N","5B2","Q1012","Q1066"
"6M2",2012,"M","37P","5B2","Q1012","Q1066"
"I12K84",2012,"M","K84","5B2","Q1012","Q1066"
"2M6",2012,"F","48N","5B2","Q1012","Q1066"
"3O5",2013,"F","5C4","5B2","Q1012","Q1066"
"1P6",2013,"F","4E0","5B2","Q1012","Q1066"
"2R8",2014,"M","6A4","5B2","Q1012","Q1066"
"4M6",2012,"F","0A2","5B2","Q1012","Q1066"
"3O1",2013,"F","0B5","5B2","Q1012","Q1066"
"2R1",2014,"M","3A7","5B2","Q1012","Q1066"
"9O3",2013,"F","7F7","5B2","Q1012","Q1066"
"4R5",2014,"F","8A5","5B2","Q1012","Q1066"
"3O8",2013,"M","0A2","5B2","Q1012","Q1066"
"2S4",2014,"M","28I","5B2","Q1012","Q1066"
"2R5",2014,"F","85V","5B2","Q1012","Q1066"
"2Q1",2014,"M","77V","5B2","Q1012","Q1066"
"8O6",2013,"M","91A","5B2","Q1012","Q1066"
"2P0",2013,"F","4D5","5B2","Q1012","Q1066"
"0L7",2011,"F","5C2","5C3","Q1012","Q1083"
"I140J5",2014,"M","0J5","5D1","Q1056","Q1050"
"1S4",2014,"M","29B","5E1","Q1053","Q1021"
"6R0",2014,"M","35N","5E1","Q1050","Q1021"
"3S8",2014,"M","64P","5E1","Q1050","Q1021"
"0S4",2014,"M","1I5","5E6","Q1071","Q1050"
"0C0",2006,"M","Z15","64K","Q1050","Q1012"
"0E8",2007,"M","V36","64K","Q1021","Q1012"
"4F9",2008,"M","35N","64K","Q1050","Q1012"
"8I2",2010,"M","67G","64K","Q1050","Q1012"
"7C0",2006,"F","O52","64K","Q1050","Q1012"
"8B1",2006,"M","42B","64K","Q1050","Q1012"
"7D9",2007,"M","79C","64K","Q1050","Q1012"
"1D3",2007,"M","30O","64K","Q1050","Q1012"
"1J7",2010,"F","X97","64K","Q1021","Q1012"
"3C6",2006,"M","54D","64K","Q1050","Q1012"
"5F9",2008,"F","71J","64K","Q1021","Q1012"
"8C6",2007,"F","42B","64K","Q1050","Q1012"
"5E5",2008,"M","32S","64K","Q1021","Q1012"
"4F2",2008,"F","86C","64K","Q1021","Q1012"
"8H3",2009,"F","85S","64K","Q1050","Q1012"
"6C3",2006,"F","V36","64K","Q1021","Q1012"
"0B6",2005,"F","V05","64K","Q1053","Q1012"
"8B3",2006,"M","39B","64K","Q1050","Q1012"
"8H4",2009,"F","Z14","64K","Q1050","Q1012"
"8F7",2008,"M","J92","64K","Q1021","Q1012"
"1H7",2009,"F","62H","64K","Q1050","Q1012"
"8F1",2008,"F","N12","64K","Q1050","Q1012"
"0H9",2009,"M","71J","64K","Q1021","Q1012"
"7H2",2009,"F","14L","64K","Q1050","Q1012"
"9H5",2009,"F","52P","64K","Q1050","Q1012"
"4M9",2012,"F","1C7","64S","Q1056","Q1050"
"0Q2",2013,"M","94S","64S","Q1056","Q1050"
"9P8",2013,"F","2E9","64S","Q1053","Q1050"
"I127E3",2012,"U","7E3","64Z","Q1046","Q1056"
"I122E9",2012,"M","2E9","64Z","Q1053","Q1056"
"9K0",2011,"F","1E0","64Z","Q1021","Q1056"
"7D6",2007,"F","V58","65F","Q1021","Q1050"
"8D0",2007,"F","29B","65F","Q1053","Q1050"
"89Z",2005,"F","87K","65F","Q1021","Q1050"
"0H4",2009,"F","21N","65F","Q1046","Q1050"
"4G0",2009,"F","38V","65F","Q1053","Q1050"
"9B0",2006,"M","59A","65F","Q1050","Q1050"
"2E2",2007,"M","O52","65F","Q1050","Q1050"
"2A9",2005,"F","39B","65F","Q1050","Q1050"
"2A0",2005,"F","56E","65F","Q1050","Q1050"
"1A5",2005,"M","21C","65F","Q1021","Q1050"
"81Z",2005,"F","73B","65F","Q1050","Q1050"
"3G4",2009,"M","V80","65F","Q1053","Q1050"
"7B7",2006,"F","89C","65F","Q1021","Q1050"
"4G9",2009,"M","77S","65F","Q1046","Q1050"
"1D1",2007,"F","87K","65F","Q1021","Q1050"
"3C8",2006,"M","64A","65F","Q1021","Q1050"
"3C3",2006,"F","43I","65F","Q1021","Q1050"
"78Z",2005,"M","V65","65F","Q1021","Q1050"
"6A0",2005,"F","X97","65F","Q1021","Q1050"
"1C1",2006,"M","79C","65F","Q1050","Q1050"
"5A3",2005,"F","43I","65F","Q1021","Q1050"
"9G6",2009,"F","81B","65F","Q1056","Q1050"
"6C9",2006,"M","Z08","65F","Q1021","Q1050"
"2A2",2005,"F","14L","65F","Q1050","Q1050"
"9A0",2005,"M","Z82","66F","Q1083","Q1050"
"I136C3",2013,"F","6C3","67Z","Q1021","Q1053"
"7M4",2012,"M","2F3","67Z","Q1083","Q1053"
"0O6",2013,"M","82A","67Z","Q1050","Q1053"
"9L3",2011,"F","39Z","67Z","Q1053","Q1053"
"I1329Z",2013,"M","29Z","67Z","Q1050","Q1053"
"7P1",2013,"F","9D4","67Z","Q1050","Q1053"
"5P7",2013,"F","0C6","67Z","Q1021","Q1053"
"5N9",2012,"M","31V","67Z","Q1012","Q1053"
"3G9",2009,"M","35O","68N","Q1056","Q1083"
"8J2",2010,"F","29Z","68N","Q1050","Q1083"
"5G0",2009,"F","22H","68N","Q1046","Q1083"
"7E6",2008,"M","22H","68N","Q1046","Q1083"
"7E0",2008,"F","36O","68N","Q1053","Q1083"
"5I4",2010,"F","65Z","68N","Q1056","Q1083"
"7I8",2010,"F","53E","68N","Q1056","Q1083"
"4D7",2007,"F","66I","68N","Q1056","Q1083"
"0F4",2008,"F","21N","68N","Q1046","Q1083"
"5I8",2010,"F","73C","68N","Q1056","Q1083"
"2C6",2006,"M","62O","68N","Q1053","Q1083"
"7E1",2008,"M","12T","68N","Q1048","Q1083"
"96Z",2005,"M","50K","69I","Q1012","Q1050"
"3O7",2013,"M","0B6","69I","Q1053","Q1050"
"2B3",2006,"F","V44","69I","Q1012","Q1050"
"1O5",2013,"M","51V","69I","Q1056","Q1050"
"6B5",2006,"M","11L","69I","Q1012","Q1050"
"3G1",2009,"F","55J","69I","Q1056","Q1050"
"1F3",2008,"M","96G","69I","Q1012","Q1050"
"4B5",2006,"F","76D","69I","Q1066","Q1050"
"4A2",2005,"F","V44","69I","Q1012","Q1050"
"0B5",2005,"F","93I","69I","Q1012","Q1050"
"2S0",2014,"F","61J","6A1","Q1021","Q1012"
"7R9",2014,"M","1A3","6A1","Q1021","Q1012"
"0P1",2013,"M","53E","6A1","Q1056","Q1012"
"0R6",2014,"F","6C5","6A1","Q1021","Q1012"
"9N3",2012,"F","64P","6A8","Q1050","Q1012"
"0O8",2013,"M","9D8","6A8","Q1050","Q1012"
"5O5",2013,"M","61J","6A8","Q1021","Q1012"
"7N6",2012,"F","55V","6A8","Q1021","Q1012"
"5O4",2013,"F","2A8","6A8","Q1021","Q1012"
"8P8",2013,"F","5C0","6A8","Q1050","Q1012"
"2N2",2012,"M","61J","6A8","Q1021","Q1012"
"7L0",2011,"F","03Z","6A8","Q1056","Q1012"
"5R6",2014,"M","78T","6A9","Q1050","Q1083"
"5M5",2012,"F","7F0","6A9","Q1056","Q1083"
"2L1",2011,"M","62R","6A9","Q1053","Q1083"
"4Q1",2014,"F","0B6","6A9","Q1053","Q1083"
"0R7",2014,"F","49V","6A9","Q1056","Q1083"
"8Q6",2014,"F","51V","6A9","Q1056","Q1083"
"4P6",2013,"F","44V","6A9","Q1056","Q1083"
"3L4",2011,"M","48J","6A9","Q1056","Q1083"
"3P9",2013,"M","74S","6B2","Q1053","Q1012"
"5Q9",2014,"M","5D9","6B2","Q1050","Q1012"
"3S3",2014,"F","68V","6B2","Q1050","Q1012"
"3S9",2014,"M","00J","6B2","Q1053","Q1012"
"1S5",2014,"M","9H9","6B8","Q1056","Q1012"
"1R1",2014,"F","6D6","6B8","Q1056","Q1012"
"1R7",2014,"M","6D9","6B8","Q1056","Q1012"
"7Q3",2014,"F","37V","6B8","Q1056","Q1012"
"9Q5",2014,"F","3F7","6B8","Q1056","Q1012"
"3P5",2013,"M","3F7","6B8","Q1056","Q1012"
"2S1",2014,"F","4E0","6C6","Q1012","Q1050"
"5M6",2012,"F","8A3","6C6","Q1083","Q1050"
"6R3",2014,"M","37P","6C9","Q1012","Q1021"
"2P5",2013,"M","1E6","6C9","Q1083","Q1021"
"8P7",2013,"M","3A7","6C9","Q1012","Q1021"
"8R8",2014,"F","90T","6E6","Q1071","Q1056"
"I147I4",2014,"F","7I4","6F0","Q1083","Q1083"
"3Q3",2014,"F","3F5","6F1","Q1056","Q1066"
"I101B6",2010,"F","1B6","70C","Q1012","Q1012"
"I118C7",2011,"F","8C7","70C","Q1012","Q1012"
"9I0",2010,"M","3B8","70C","Q1083","Q1012"
"5B6",2006,"F","76H","70C","Q1046","Q1012"
"5N5",2012,"M","5E8","70C","Q1071","Q1012"
"8C1",2007,"M","Z51","70C","Q1053","Q1012"
"9F8",2008,"F","Z51","70C","Q1053","Q1012"
"4D5",2007,"F","06J","70D","Q1012","Q1021"
"9C3",2007,"F","07L","70D","Q1066","Q1021"
"3A1",2005,"F","K81","70D","Q1083","Q1021"
"2G7",2009,"M","51Z","71T","Q1071","Q1056"
"0I9",2010,"M","85T","72O","Q1048","Q1083"
"0I8",2010,"M","78I","72O","Q1071","Q1083"
"8K0",2011,"M","78I","72O","Q1071","Q1083"
